id,customer_email,film_title,rental_date,return_date,staff_id,status
14020,THERESA.WATSON@email.com,JOON NORTHWEST,2005-08-20T19:59:43.000Z,2005-08-23T16:11:43.000Z,2,borrowed
14063,CAROLE.BARNETT@email.com,EARTH VISION,2005-08-20T21:36:40.000Z,2005-08-24T23:18:40.000Z,2,delayed
14073,JOY.GEORGE@email.com,PARADISE SABRINA,2005-08-20T22:12:57.000Z,2005-08-28T17:47:57.000Z,2,lost
14079,ROGER.QUINTANILLA@email.com,SEA VIRGIN,2005-08-20T22:29:25.000Z,2005-08-25T03:16:25.000Z,2,borrowed
14147,BRANDON.HUEY@email.com,FLIGHT LIES,2005-08-21T01:14:03.000Z,2005-08-27T21:38:03.000Z,1,lost
14193,DEBORAH.WALKER@email.com,CAMELOT VACATION,2005-08-21T02:38:27.000Z,2005-08-28T08:16:27.000Z,1,lost
14206,DIANNE.SHELTON@email.com,CREATURES SHAKESPEARE,2005-08-21T02:59:26.000Z,2005-08-26T02:52:26.000Z,1,borrowed
14254,TRACY.HERRMANN@email.com,FRONTIER CABIN,2005-08-21T04:51:28.000Z,2005-08-29T05:05:28.000Z,2,delayed
14262,GARY.COY@email.com,FIDELITY DEVIL,2005-08-21T05:08:13.000Z,2005-08-30T09:55:13.000Z,1,lost
14266,CASSANDRA.WALTERS@email.com,SEATTLE EXPECATIONS,2005-08-21T05:20:51.000Z,2005-08-22T23:44:51.000Z,1,delayed
14271,PEARL.GARZA@email.com,WONDERFUL DROP,2005-08-21T05:23:29.000Z,2005-08-27T03:49:29.000Z,1,returned
14294,JON.WILES@email.com,BLACKOUT PRIVATE,2005-08-21T06:07:26.000Z,2005-08-22T01:20:26.000Z,2,delayed
14305,JEAN.BELL@email.com,HYSTERICAL GRAIL,2005-08-21T06:29:05.000Z,2005-08-27T07:18:05.000Z,1,lost
14326,DONNA.THOMPSON@email.com,DISTURBING SCARFACE,2005-08-21T07:15:41.000Z,2005-08-27T04:22:41.000Z,1,borrowed
14327,BILL.GAVIN@email.com,CARIBBEAN LIBERTY,2005-08-21T07:18:18.000Z,2005-08-30T01:21:18.000Z,2,lost
14344,PETER.MENARD@email.com,FUGITIVE MAGUIRE,2005-08-21T07:40:56.000Z,2005-08-27T11:40:56.000Z,1,returned
14358,ROSA.REYNOLDS@email.com,CREATURES SHAKESPEARE,2005-08-21T08:14:28.000Z,2005-08-24T04:05:28.000Z,1,returned
14392,KIRK.STCLAIR@email.com,CRAFT OUTFIELD,2005-08-21T09:19:25.000Z,2005-08-28T14:57:25.000Z,2,lost
14397,FRANCES.PARKER@email.com,STORM HAPPINESS,2005-08-21T09:25:56.000Z,2005-08-24T06:48:56.000Z,1,delayed
14412,JOSEPHINE.GOMEZ@email.com,BACKLASH UNDEFEATED,2005-08-21T10:02:09.000Z,2005-08-29T05:44:09.000Z,1,returned
14413,ADAM.GOOCH@email.com,ALADDIN CALENDAR,2005-08-21T10:06:33.000Z,2005-08-29T15:10:33.000Z,1,lost
14440,KRISTEN.CHAVEZ@email.com,SATURN NAME,2005-08-21T10:59:04.000Z,2005-08-23T09:10:04.000Z,1,returned
14445,MABEL.HOLLAND@email.com,PRINCESS GIANT,2005-08-21T11:07:42.000Z,2005-08-22T16:51:42.000Z,2,delayed
14460,SYLVIA.ORTIZ@email.com,TOURIST PELICAN,2005-08-21T11:48:48.000Z,2005-08-30T15:34:48.000Z,2,delayed
14018,JESSIE.MILAM@email.com,INSIDER ARIZONA,2006-02-14T14:16:03.000Z,,2,borrowed
14019,CARLA.GUTIERREZ@email.com,HOBBIT ALIEN,2005-08-20T19:59:15.000Z,2005-08-28T16:29:15.000Z,2,lost
14034,JEANNE.LAWSON@email.com,SATURDAY LAMBS,2005-08-20T20:31:52.000Z,2005-08-28T23:13:52.000Z,1,returned
14036,MABEL.HOLLAND@email.com,ATTRACTION NEWTON,2005-08-20T20:35:27.000Z,2005-08-23T02:29:27.000Z,1,returned
14042,JASON.MORRISSEY@email.com,CALENDAR GUNFIGHT,2005-08-20T20:45:51.000Z,2005-08-23T18:57:51.000Z,2,delayed
14062,MINNIE.ROMERO@email.com,NEWTON LABYRINTH,2005-08-20T21:34:34.000Z,2005-08-25T16:11:34.000Z,2,returned
14085,DEAN.SAUER@email.com,SCALAWAG DUCK,2005-08-20T22:46:24.000Z,2005-08-29T01:31:24.000Z,2,delayed
14091,HEATHER.MORRIS@email.com,RESURRECTION SILVERADO,2005-08-20T23:11:17.000Z,2005-08-27T17:38:17.000Z,1,delayed
14103,RODNEY.MOELLER@email.com,FIGHT JAWBREAKER,2005-08-20T23:37:00.000Z,2005-08-25T21:09:00.000Z,2,delayed
14157,MARJORIE.TUCKER@email.com,WIND PHANTOM,2005-08-21T01:43:15.000Z,2005-08-24T01:47:15.000Z,1,borrowed
14162,KENNETH.GOODEN@email.com,SPINAL ROCKY,2005-08-21T01:55:34.000Z,2005-08-26T23:13:34.000Z,1,lost
14241,TONI.HOLT@email.com,MARRIED GO,2005-08-21T04:24:55.000Z,2005-08-30T02:33:55.000Z,1,delayed
14306,CALVIN.MARTEL@email.com,TAXI KICK,2005-08-21T06:32:35.000Z,2005-08-30T04:53:35.000Z,1,returned
14309,TIM.CARY@email.com,WHISPERER GIANT,2005-08-21T06:44:17.000Z,2005-08-30T06:23:17.000Z,2,borrowed
14330,SARA.PERRY@email.com,COLOR PHILADELPHIA,2005-08-21T07:29:20.000Z,2005-08-30T02:59:20.000Z,2,returned
14377,JENNIFER.DAVIS@email.com,EXORCIST STING,2005-08-21T08:49:28.000Z,2005-08-29T12:34:28.000Z,1,borrowed
14400,DAVE.GARDINER@email.com,STORY SIDE,2005-08-21T09:33:45.000Z,2005-08-26T11:05:45.000Z,1,borrowed
14405,GORDON.ALLARD@email.com,MUSCLE BRIGHT,2005-08-21T09:45:01.000Z,2005-08-30T03:48:01.000Z,2,lost
14411,BRETT.CORNWELL@email.com,INNOCENT USUAL,2005-08-21T09:54:57.000Z,2005-08-22T12:17:57.000Z,2,borrowed
14439,BOB.PFEIFFER@email.com,STRANGELOVE DESIRE,2005-08-21T10:52:41.000Z,2005-08-30T09:36:41.000Z,1,borrowed
14446,MICHELLE.CLARK@email.com,WAGON JAWS,2005-08-21T11:10:41.000Z,2005-08-26T13:42:41.000Z,1,returned
14455,NICOLE.PETERSON@email.com,SABRINA MIDNIGHT,2005-08-21T11:36:11.000Z,2005-08-27T07:12:11.000Z,2,lost
14461,CAROLYN.PEREZ@email.com,BLINDNESS GUN,2005-08-21T11:50:33.000Z,2005-08-30T12:35:33.000Z,1,returned
14481,ADAM.GOOCH@email.com,TITANIC BOONDOCK,2005-08-21T12:41:14.000Z,2005-08-30T06:53:14.000Z,2,delayed
14482,SARAH.LEWIS@email.com,MURDER ANTITRUST,2005-08-21T12:42:45.000Z,2005-08-27T10:55:45.000Z,1,lost
14503,MELANIE.ARMSTRONG@email.com,INTENTIONS EMPIRE,2006-02-14T14:16:03.000Z,,1,lost
14040,DONNA.THOMPSON@email.com,CYCLONE FAMILY,2005-08-20T20:43:44.000Z,2005-08-25T15:30:44.000Z,1,returned
14041,STELLA.MORENO@email.com,ALADDIN CALENDAR,2005-08-20T20:45:23.000Z,2005-08-26T00:42:23.000Z,1,lost
14049,ROSA.REYNOLDS@email.com,EXPENDABLE STALLION,2005-08-20T21:08:55.000Z,2005-08-28T19:24:55.000Z,1,delayed
14060,ANNETTE.OLSON@email.com,PIRATES ROXANNE,2006-02-14T14:16:03.000Z,,2,delayed
14064,GLADYS.HAMILTON@email.com,OTHERS SOUP,2005-08-20T21:39:16.000Z,2005-08-21T23:45:16.000Z,2,lost
14083,JUNE.CARROLL@email.com,HANGING DEEP,2005-08-20T22:42:31.000Z,2005-08-28T20:44:31.000Z,1,borrowed
14136,JUANITA.MASON@email.com,BEAR GRACELAND,2005-08-21T00:57:26.000Z,2005-08-28T00:11:26.000Z,1,delayed
14163,ROSEMARY.SCHMIDT@email.com,DESTINY SATURDAY,2005-08-21T01:56:52.000Z,2005-08-21T20:03:52.000Z,2,borrowed
14179,RACHEL.BARNES@email.com,SUN CONFESSIONS,2005-08-21T02:14:27.000Z,2005-08-25T23:46:27.000Z,2,lost
14213,CHESTER.BENNER@email.com,BOILED DARES,2005-08-21T03:30:47.000Z,2005-08-24T22:01:47.000Z,1,returned
14216,HOLLY.FOX@email.com,SOUTH WAIT,2006-02-14T14:16:03.000Z,,1,returned
14218,RITA.GRAHAM@email.com,TIMBERLAND SKY,2005-08-21T03:43:59.000Z,2005-08-27T09:29:59.000Z,1,lost
14233,AUSTIN.CINTRON@email.com,OUTBREAK DIVINE,2005-08-21T04:07:08.000Z,2005-08-28T02:20:08.000Z,1,returned
14234,PENNY.NEAL@email.com,FIGHT JAWBREAKER,2005-08-21T04:07:12.000Z,2005-08-23T05:44:12.000Z,2,lost
14237,CURTIS.IRBY@email.com,REIGN GENTLEMEN,2005-08-21T04:15:00.000Z,2005-08-25T09:06:00.000Z,1,lost
14244,CHRISTINE.ROBERTS@email.com,DRIVER ANNIE,2005-08-21T04:29:55.000Z,2005-08-24T00:06:55.000Z,1,lost
14245,JUSTIN.NGO@email.com,DECEIVER BETRAYED,2005-08-21T04:30:54.000Z,2005-08-26T06:02:54.000Z,1,delayed
14252,KAREN.JACKSON@email.com,MISSION ZOOLANDER,2005-08-21T04:44:07.000Z,2005-08-29T07:53:07.000Z,1,borrowed
14282,JAY.ROBB@email.com,PITY BOUND,2005-08-21T05:41:29.000Z,2005-08-22T11:37:29.000Z,1,borrowed
14283,TERRY.CARLSON@email.com,PELICAN COMFORTS,2005-08-21T05:44:14.000Z,2005-08-24T00:01:14.000Z,1,delayed
14303,PEDRO.CHESTNUT@email.com,DEER VIRGINIAN,2005-08-21T06:22:43.000Z,2005-08-24T10:52:43.000Z,1,lost
14315,TOMMY.COLLAZO@email.com,DRUMLINE CYCLONE,2005-08-21T06:56:39.000Z,2005-08-27T03:52:39.000Z,1,borrowed
14319,CURTIS.IRBY@email.com,WITCHES PANIC,2005-08-21T07:00:55.000Z,2005-08-26T04:04:55.000Z,1,returned
14337,LESLIE.SEWARD@email.com,SEA VIRGIN,2005-08-21T07:34:26.000Z,2005-08-24T10:31:26.000Z,1,returned
14347,KRISTIN.JOHNSTON@email.com,STEPMOM DREAM,2005-08-21T07:42:31.000Z,2005-08-25T06:11:31.000Z,2,lost
14362,MARK.RINEHART@email.com,HORROR REIGN,2005-08-21T08:19:49.000Z,2005-08-26T10:06:49.000Z,1,returned
14368,JACK.FOUST@email.com,ICE CROSSING,2005-08-21T08:31:47.000Z,2005-08-30T03:17:47.000Z,1,lost
14427,CATHY.SPENCER@email.com,LEAGUE HELLFIGHTERS,2005-08-21T10:26:06.000Z,2005-08-27T09:39:06.000Z,1,delayed
14452,TIMOTHY.BUNN@email.com,UNBREAKABLE KARATE,2005-08-21T11:23:20.000Z,2005-08-27T05:26:20.000Z,1,returned
14492,NORA.HERRERA@email.com,GANGS PRIDE,2005-08-21T12:59:08.000Z,2005-08-23T10:09:08.000Z,1,borrowed
14009,VICTOR.BARKLEY@email.com,PARK CITIZEN,2005-08-20T19:26:53.000Z,2005-08-21T22:32:53.000Z,2,returned
14012,NAOMI.JENNINGS@email.com,HAWK CHILL,2005-08-20T19:42:12.000Z,2005-08-23T22:10:12.000Z,2,returned
14033,LYDIA.BURKE@email.com,CAMPUS REMEMBER,2005-08-20T20:30:53.000Z,2005-08-23T00:45:53.000Z,2,borrowed
14037,STEVE.MACKENZIE@email.com,SILVERADO GOLDFINGER,2005-08-20T20:35:58.000Z,2005-08-29T22:06:58.000Z,2,borrowed
14070,VIRGIL.WOFFORD@email.com,COWBOY DOOM,2005-08-20T21:56:34.000Z,2005-08-29T21:02:34.000Z,1,returned
14107,VICKIE.BREWER@email.com,SWARM GOLD,2006-02-14T14:16:03.000Z,,1,lost
14117,BRENT.HARKINS@email.com,CASPER DRAGONFLY,2005-08-21T00:11:59.000Z,2005-08-22T05:56:59.000Z,1,borrowed
14122,JACQUELINE.LONG@email.com,SUMMER SCARFACE,2005-08-21T00:29:01.000Z,2005-08-27T04:31:01.000Z,1,delayed
14128,ANDREA.HENDERSON@email.com,MERMAID INSECTS,2005-08-21T00:35:58.000Z,2005-08-21T20:23:58.000Z,2,returned
14137,HEATHER.MORRIS@email.com,LAWLESS VISION,2006-02-14T14:16:03.000Z,,2,lost
14142,CODY.NOLEN@email.com,FLIGHT LIES,2005-08-21T01:07:43.000Z,2005-08-23T01:37:43.000Z,2,delayed
14153,SYLVIA.ORTIZ@email.com,FORREST SONS,2005-08-21T01:24:33.000Z,2005-08-27T04:28:33.000Z,2,borrowed
14159,CLARA.SHAW@email.com,RACER EGG,2005-08-21T01:45:58.000Z,2005-08-27T03:53:58.000Z,1,borrowed
14175,TOM.MILNER@email.com,HUNCHBACK IMPOSSIBLE,2006-02-14T14:16:03.000Z,,1,returned
14187,CAROLE.BARNETT@email.com,TEEN APOLLO,2005-08-21T02:32:03.000Z,2005-08-25T02:29:03.000Z,2,borrowed
14200,JOE.GILLILAND@email.com,LAMBS CINCINATTI,2005-08-21T02:51:27.000Z,2005-08-29T21:00:27.000Z,1,delayed
14208,JAMES.GANNON@email.com,TREATMENT JEKYLL,2005-08-21T03:09:18.000Z,2005-08-22T02:29:18.000Z,1,delayed
14249,NINA.SOTO@email.com,CIRCUS YOUTH,2005-08-21T04:38:05.000Z,2005-08-28T08:07:05.000Z,2,borrowed
14261,LYNN.PAYNE@email.com,FIDDLER LOST,2005-08-21T05:07:24.000Z,2005-08-26T08:57:24.000Z,1,returned
14278,FELIX.GAFFNEY@email.com,LADY STAGE,2006-02-14T14:16:03.000Z,,2,delayed
14281,LYNN.PAYNE@email.com,HARPER DYING,2005-08-21T05:40:48.000Z,2005-08-26T10:42:48.000Z,2,borrowed
14290,BRANDON.HUEY@email.com,CONFESSIONS MAGUIRE,2005-08-21T06:02:59.000Z,2005-08-28T01:57:59.000Z,1,borrowed
14356,ROSE.HOWARD@email.com,PRIDE ALAMO,2005-08-21T08:08:51.000Z,2005-08-24T03:36:51.000Z,2,lost
14371,BESSIE.MORRISON@email.com,JAPANESE RUN,2005-08-21T08:37:16.000Z,2005-08-27T12:50:16.000Z,2,returned
14384,BILLY.POULIN@email.com,LORD ARIZONA,2005-08-21T09:02:37.000Z,2005-08-26T07:20:37.000Z,1,lost
14386,FRANKLIN.TROUTMAN@email.com,ROUGE SQUAD,2005-08-21T09:06:34.000Z,2005-08-25T13:19:34.000Z,1,lost
14398,RAFAEL.ABNEY@email.com,BLACKOUT PRIVATE,2005-08-21T09:27:21.000Z,2005-08-23T09:46:21.000Z,2,borrowed
14399,MELANIE.ARMSTRONG@email.com,SHANGHAI TYCOON,2005-08-21T09:33:23.000Z,2005-08-27T07:00:23.000Z,1,borrowed
14408,RENE.MCALISTER@email.com,BAKED CLEOPATRA,2005-08-21T09:47:24.000Z,2005-08-27T07:18:24.000Z,1,returned
14418,LEROY.BUSTAMANTE@email.com,ALTER VICTORY,2005-08-21T10:14:26.000Z,2005-08-28T07:34:26.000Z,2,borrowed
14425,JORDAN.ARCHULETA@email.com,MOVIE SHAKESPEARE,2006-02-14T14:16:03.000Z,,2,lost
14457,PATRICK.NEWSOM@email.com,VANILLA DAY,2005-08-21T11:47:38.000Z,2005-08-25T12:07:38.000Z,1,delayed
14477,ELLEN.SIMPSON@email.com,FULL FLATLINERS,2005-08-21T12:32:38.000Z,2005-08-25T17:02:38.000Z,2,delayed
14504,MARK.RINEHART@email.com,WORLD LEATHERNECKS,2005-08-21T13:23:01.000Z,2005-08-27T12:56:01.000Z,1,returned
14016,CHARLENE.ALVAREZ@email.com,CALIFORNIA BIRDS,2005-08-20T19:52:03.000Z,2005-08-23T17:04:03.000Z,2,lost
14043,KIRK.STCLAIR@email.com,FLYING HOOK,2005-08-20T20:46:43.000Z,2005-08-21T17:27:43.000Z,2,lost
14046,JARED.ELY@email.com,LEAGUE HELLFIGHTERS,2005-08-20T20:53:21.000Z,2005-08-23T16:51:21.000Z,2,returned
14084,PAMELA.BAKER@email.com,CURTAIN VIDEOTAPE,2005-08-20T22:42:46.000Z,2005-08-24T19:06:46.000Z,1,returned
14094,DEAN.SAUER@email.com,SLEEPING SUSPECTS,2005-08-20T23:21:35.000Z,2005-08-23T04:27:35.000Z,2,borrowed
14099,PEARL.GARZA@email.com,LOVE SUICIDES,2005-08-20T23:31:03.000Z,2005-08-27T02:18:03.000Z,2,returned
14104,MARION.SNYDER@email.com,DAISY MENAGERIE,2005-08-20T23:37:44.000Z,2005-08-21T21:55:44.000Z,2,delayed
14105,KATHY.JAMES@email.com,DOUBTFIRE LABYRINTH,2005-08-20T23:44:34.000Z,2005-08-29T18:00:34.000Z,1,delayed
14118,JERRY.JORDON@email.com,METROPOLIS COMA,2005-08-21T00:13:37.000Z,2005-08-28T01:35:37.000Z,2,delayed
14141,YOLANDA.WEAVER@email.com,WORKER TARZAN,2005-08-21T01:07:22.000Z,2005-08-30T06:32:22.000Z,1,delayed
14146,LAURIE.LAWRENCE@email.com,INTERVIEW LIAISONS,2005-08-21T01:13:31.000Z,2005-08-24T21:47:31.000Z,2,lost
14148,CLAUDE.HERZOG@email.com,GASLIGHT CRUSADE,2005-08-21T01:17:49.000Z,2005-08-21T23:12:49.000Z,1,returned
14189,ELAINE.STEVENS@email.com,JAWS HARRY,2005-08-21T02:32:17.000Z,2005-08-22T03:46:17.000Z,2,borrowed
14197,WESLEY.BULL@email.com,BIRD INDEPENDENCE,2005-08-21T02:47:25.000Z,2005-08-30T08:15:25.000Z,2,delayed
14203,PAULA.BRYANT@email.com,SLACKER LIAISONS,2005-08-21T02:51:52.000Z,2005-08-24T05:13:52.000Z,2,lost
14264,DAISY.BATES@email.com,RUNAWAY TENENBAUMS,2005-08-21T05:18:22.000Z,2005-08-25T07:08:22.000Z,1,borrowed
14289,GLADYS.HAMILTON@email.com,DURHAM PANKY,2005-08-21T05:58:49.000Z,2005-08-25T10:29:49.000Z,2,lost
14300,VICTOR.BARKLEY@email.com,CINCINATTI WHISPERER,2005-08-21T06:19:37.000Z,2005-08-25T11:06:37.000Z,2,borrowed
14314,MARION.SNYDER@email.com,TOMORROW HUSTLER,2005-08-21T06:50:14.000Z,2005-08-24T09:47:14.000Z,2,borrowed
14323,ANNIE.RUSSELL@email.com,ELF MURDER,2005-08-21T07:08:43.000Z,2005-08-25T09:44:43.000Z,1,lost
14345,WADE.DELVALLE@email.com,GRAPES FURY,2005-08-21T07:41:15.000Z,2005-08-24T10:59:15.000Z,1,delayed
14349,SHERRY.MARSHALL@email.com,AMADEUS HOLY,2005-08-21T07:54:53.000Z,2005-08-30T13:27:53.000Z,1,lost
14353,CARRIE.PORTER@email.com,GATHERING CALENDAR,2005-08-21T08:07:50.000Z,2005-08-22T09:31:50.000Z,2,returned
14355,PENNY.NEAL@email.com,CHICAGO NORTH,2005-08-21T08:08:29.000Z,2005-08-27T09:08:29.000Z,2,returned
14360,MARIAN.MENDOZA@email.com,MOD SECRETARY,2005-08-21T08:16:40.000Z,2005-08-29T10:43:40.000Z,2,delayed
14387,DAISY.BATES@email.com,ENEMY ODDS,2005-08-21T09:10:01.000Z,2005-08-28T13:16:01.000Z,2,delayed
14390,BRANDON.HUEY@email.com,SUMMER SCARFACE,2005-08-21T09:15:38.000Z,2005-08-28T04:50:38.000Z,2,lost
14409,GEORGE.LINTON@email.com,DROP WATERFRONT,2005-08-21T09:53:35.000Z,2005-08-25T09:40:35.000Z,2,borrowed
14434,NELSON.CHRISTENSON@email.com,ILLUSION AMELIE,2005-08-21T10:40:46.000Z,2005-08-24T04:50:46.000Z,1,lost
14458,MABEL.HOLLAND@email.com,GROOVE FICTION,2005-08-21T11:47:53.000Z,2005-08-30T16:09:53.000Z,2,borrowed
14469,DWAYNE.OLVERA@email.com,HOMEWARD CIDER,2005-08-21T12:07:24.000Z,2005-08-24T09:37:24.000Z,1,borrowed
14472,VIVIAN.RUIZ@email.com,TITANIC BOONDOCK,2005-08-21T12:13:57.000Z,2005-08-23T13:04:57.000Z,2,lost
14478,GEORGIA.JACOBS@email.com,PANTHER REDS,2005-08-21T12:33:28.000Z,2005-08-25T12:33:28.000Z,2,borrowed
14490,EILEEN.CARR@email.com,GROSSE WONDERFUL,2005-08-21T12:54:15.000Z,2005-08-28T18:08:15.000Z,2,returned
14499,MISTY.LAMBERT@email.com,TOMATOES HELLFIGHTERS,2005-08-21T13:11:19.000Z,2005-08-23T15:10:19.000Z,2,lost
14022,BEATRICE.ARNOLD@email.com,THIEF PELICAN,2005-08-20T20:08:49.000Z,2005-08-29T20:57:49.000Z,1,borrowed
14054,DIANE.COLLINS@email.com,BIRCH ANTITRUST,2005-08-20T21:17:01.000Z,2005-08-21T20:34:01.000Z,1,lost
14071,GUY.BROWNLEE@email.com,LUKE MUMMY,2005-08-20T22:01:56.000Z,2005-08-22T01:14:56.000Z,1,borrowed
14074,LESLIE.SEWARD@email.com,ENTRAPMENT SATISFACTION,2005-08-20T22:16:07.000Z,2005-08-26T03:45:07.000Z,1,delayed
14075,AMY.LOPEZ@email.com,SPIRIT FLINTSTONES,2005-08-20T22:18:54.000Z,2005-08-26T20:59:54.000Z,2,returned
14096,HAROLD.MARTINO@email.com,IMAGE PRINCESS,2005-08-20T23:27:46.000Z,2005-08-22T21:53:46.000Z,1,lost
14100,JIMMY.SCHRADER@email.com,VANISHING ROCKY,2005-08-20T23:31:07.000Z,2005-08-25T04:31:07.000Z,2,returned
14125,JENNIE.TERRY@email.com,IRON MOON,2005-08-21T00:32:16.000Z,2005-08-25T23:09:16.000Z,1,returned
14155,ELEANOR.HUNT@email.com,COMA HEAD,2005-08-21T01:31:35.000Z,2005-08-27T05:00:35.000Z,2,borrowed
14161,MICHELLE.CLARK@email.com,MOURNING PURPLE,2005-08-21T01:51:59.000Z,2005-08-28T20:38:59.000Z,2,returned
14172,JAY.ROBB@email.com,INTRIGUE WORST,2006-02-14T14:16:03.000Z,,2,lost
14177,JOSEPHINE.GOMEZ@email.com,BOULEVARD MOB,2005-08-21T02:11:33.000Z,2005-08-28T20:41:33.000Z,2,lost
14202,JORGE.OLIVARES@email.com,HORROR REIGN,2005-08-21T02:51:52.000Z,2005-08-22T08:35:52.000Z,1,lost
14258,WILLIE.MARKHAM@email.com,COAST RAINBOW,2005-08-21T04:56:36.000Z,2005-08-26T05:14:36.000Z,1,lost
14288,CECIL.VINES@email.com,CAT CONEHEADS,2005-08-21T05:57:34.000Z,2005-08-26T10:32:34.000Z,1,lost
14301,LAUREN.HUDSON@email.com,BEDAZZLED MARRIED,2005-08-21T06:19:48.000Z,2005-08-28T01:06:48.000Z,1,delayed
14308,CHAD.CARBONE@email.com,SASSY PACKER,2005-08-21T06:43:21.000Z,2005-08-25T01:39:21.000Z,2,lost
14310,SAMANTHA.DUNCAN@email.com,AMADEUS HOLY,2005-08-21T06:44:32.000Z,2005-08-22T08:02:32.000Z,1,lost
14336,NICHOLAS.BARFIELD@email.com,PRESIDENT BANG,2005-08-21T07:33:42.000Z,2005-08-23T02:27:42.000Z,1,lost
14343,NELLIE.GARRETT@email.com,SPARTACUS CHEAPER,2005-08-21T07:40:21.000Z,2005-08-29T02:06:21.000Z,1,lost
14372,MITCHELL.WESTMORELAND@email.com,HOME PITY,2005-08-21T08:39:50.000Z,2005-08-28T12:36:50.000Z,1,lost
14380,ELSIE.KELLEY@email.com,FREAKY POCUS,2005-08-21T08:53:52.000Z,2005-08-25T04:03:52.000Z,2,lost
14389,LUCILLE.HOLMES@email.com,MOONSHINE CABIN,2005-08-21T09:15:20.000Z,2005-08-27T04:39:20.000Z,1,borrowed
14401,DALE.RATCLIFF@email.com,SAMURAI LION,2005-08-21T09:36:20.000Z,2005-08-30T05:45:20.000Z,1,returned
14432,HAZEL.WARREN@email.com,KING EVOLUTION,2005-08-21T10:36:15.000Z,2005-08-24T07:02:15.000Z,2,returned
14442,EILEEN.CARR@email.com,ANALYZE HOOSIERS,2005-08-21T11:00:21.000Z,2005-08-23T16:00:21.000Z,2,borrowed
14450,ANN.EVANS@email.com,DYNAMITE TARZAN,2005-08-21T11:21:25.000Z,2005-08-26T13:35:25.000Z,2,delayed
14497,MAXINE.SILVA@email.com,RAGING AIRPLANE,2005-08-21T13:09:47.000Z,2005-08-22T10:10:47.000Z,2,lost
14055,ELEANOR.HUNT@email.com,GABLES METROPOLIS,2005-08-20T21:18:00.000Z,2005-08-22T01:09:00.000Z,2,borrowed
14069,SUE.PETERS@email.com,JERK PAYCHECK,2005-08-20T21:51:25.000Z,2005-08-29T23:30:25.000Z,2,delayed
14077,MICHELLE.CLARK@email.com,PRINCESS GIANT,2005-08-20T22:24:07.000Z,2005-08-29T01:53:07.000Z,1,delayed
14114,SUSAN.WILSON@email.com,JUMPING WRATH,2005-08-21T00:07:11.000Z,2005-08-24T19:33:11.000Z,1,returned
14115,MARSHA.DOUGLAS@email.com,HOLLYWOOD ANONYMOUS,2005-08-21T00:10:29.000Z,2005-08-24T00:21:29.000Z,1,lost
14119,HEATHER.MORRIS@email.com,ANGELS LIFE,2005-08-21T00:15:59.000Z,2005-08-27T22:36:59.000Z,2,borrowed
14129,NICHOLAS.BARFIELD@email.com,SHAKESPEARE SADDLE,2005-08-21T00:42:15.000Z,2005-08-23T19:04:15.000Z,2,borrowed
14143,JAMIE.RICE@email.com,MARRIED GO,2005-08-21T01:10:32.000Z,2005-08-23T22:50:32.000Z,1,returned
14152,CARLOS.COUGHLIN@email.com,MASK PEACH,2005-08-21T01:23:50.000Z,2005-08-25T05:05:50.000Z,1,borrowed
14165,DANIELLE.DANIELS@email.com,TRACY CIDER,2005-08-21T01:59:17.000Z,2005-08-24T22:09:17.000Z,2,lost
14178,JARED.ELY@email.com,ISLAND EXORCIST,2005-08-21T02:13:45.000Z,2005-08-22T00:50:45.000Z,1,borrowed
14246,SYLVIA.ORTIZ@email.com,SCALAWAG DUCK,2005-08-21T04:34:09.000Z,2005-08-26T05:12:09.000Z,1,delayed
14263,JESSIE.MILAM@email.com,MERMAID INSECTS,2005-08-21T05:08:15.000Z,2005-08-29T08:22:15.000Z,2,delayed
14272,LYDIA.BURKE@email.com,STRANGELOVE DESIRE,2005-08-21T05:24:55.000Z,2005-08-28T01:25:55.000Z,1,borrowed
14297,CASEY.MENA@email.com,GRADUATE LORD,2005-08-21T06:13:46.000Z,2005-08-25T08:07:46.000Z,1,lost
14302,CHESTER.BENNER@email.com,ENEMY ODDS,2005-08-21T06:19:57.000Z,2005-08-28T01:59:57.000Z,1,delayed
14317,DEAN.SAUER@email.com,IMAGE PRINCESS,2005-08-21T07:00:40.000Z,2005-08-27T05:52:40.000Z,1,lost
14333,PHYLLIS.FOSTER@email.com,PAJAMA JAWBREAKER,2005-08-21T07:31:03.000Z,2005-08-28T02:39:03.000Z,2,delayed
14341,JORDAN.ARCHULETA@email.com,WOMEN DORADO,2005-08-21T07:38:24.000Z,2005-08-26T11:36:24.000Z,1,delayed
14367,VIOLA.HANSON@email.com,CROOKED FROGMEN,2005-08-21T08:31:44.000Z,2005-08-26T02:54:44.000Z,2,lost
14403,SHERRI.RHODES@email.com,SHANE DARKNESS,2005-08-21T09:40:34.000Z,2005-08-29T10:29:34.000Z,1,returned
14410,ALMA.AUSTIN@email.com,CONVERSATION DOWNHILL,2005-08-21T09:54:49.000Z,2005-08-26T07:28:49.000Z,2,returned
14433,TONY.CARRANZA@email.com,CLUB GRAFFITI,2005-08-21T10:36:34.000Z,2005-08-26T07:51:34.000Z,1,delayed
14441,CHRISTY.VARGAS@email.com,EARRING INSTINCT,2005-08-21T10:59:38.000Z,2005-08-26T10:17:38.000Z,2,borrowed
